,assists,blocks,fg_attempts,fg_made,ft_attempts,ft_made,opponent,player,points,position,rebounds,salary,stats,steals,team,threes,turnovers,date,away,minutes_played,team_points,opponent_points,dk_pt
16530,1,2,9,4,6,3,phi,"Hernangomez, Guillermo",14,C,4,3600,14pt 4rb 1as 2bl 1to 3trey 4-9fg 3-6ft,0,cha,3,1,2018-11-09,True,20.35,132,133,25.5
16531,0,0,8,4,4,4,det,"Dedmon, Dewayne",13,PF/C,9,4300,13pt 9rb 1to 1trey 4-8fg 4-4ft,0,atl,1,1,2018-11-09,False,26.42,109,124,24.25
16532,1,0,5,5,5,3,bos,"Favors, Derrick",14,PF/C,6,4600,14pt 6rb 1as 1trey 5-5fg 3-5ft,0,uta,1,0,2018-11-09,False,21.65,123,115,23.5
16533,0,0,8,5,6,4,phi,"Zeller, Cody",14,C,4,4100,14pt 4rb 2st 5-8fg 4-6ft,2,cha,0,0,2018-11-09,True,24.75,132,133,23.0
16534,1,1,8,7,2,0,det,"Plumlee, Miles",14,C,4,3100,14pt 4rb 1as 1bl 1to 7-8fg 0-2ft,0,atl,0,1,2018-11-09,False,17.48,109,124,22.0
16535,0,0,8,6,2,0,orl,"Howard, Dwight",12,C,8,6000,12pt 8rb 4to 6-8fg 0-2ft,0,was,0,4,2018-11-09,True,26.08,108,117,20.0
16536,2,1,9,2,4,3,den,"Hollis-Jefferson, Rondae",8,PF/C,3,4500,8pt 3rb 2as 1st 1bl 1trey 2-9fg 3-4ft,1,bkn,1,0,2018-11-09,True,17.82,112,110,19.25
16537,0,2,9,4,0,0,mia,"Turner, Myles",8,C,6,4800,8pt 6rb 2bl 3to 4-9fg,0,ind,0,3,2018-11-09,True,23.97,110,102,18.0
16538,0,0,3,1,2,2,atl,"Pachulia, Zaza",4,C,6,3400,4pt 6rb 2st 2to 1-3fg 2-2ft,2,det,0,2,2018-11-09,True,11.77,124,109,14.5
16539,0,0,2,1,0,0,den,"Davis, Ed",2,PF/C,6,3800,2pt 6rb 1st 1-2fg,1,bkn,0,0,2018-11-09,True,16.08,112,110,11.5
16540,2,0,2,1,4,2,bkn,"Plumlee, Mason",4,PF/C,3,3800,4pt 3rb 2as 1-2fg 2-4ft,0,den,0,0,2018-11-09,False,14.8,110,112,10.75
16541,1,1,3,2,0,0,cha,"Johnson, Amir",4,PF/C,2,3200,4pt 2rb 1as 1bl 2-3fg,0,phi,0,0,2018-11-09,False,5.02,133,132,10.0
16542,1,0,3,2,1,1,uta,"Baynes, Aron",5,C,2,3200,5pt 2rb 1as 1to 2-3fg 1-1ft,0,bos,0,1,2018-11-09,True,14.92,115,123,8.5
16543,0,0,2,1,2,1,sac,"Dieng, Gorgui",3,PF/C,3,3300,3pt 3rb 2to 1-2fg 1-2ft,0,min,0,2,2018-11-09,True,8.07,110,121,5.75
16544,1,0,5,1,0,0,det,"Len, Alex",2,C,2,4500,2pt 2rb 1as 2to 1-5fg,0,atl,0,2,2018-11-09,False,7.12,109,124,5.0
16545,0,0,1,1,1,1,ind,"Adebayo, Bam",3,C,1,4700,3pt 1rb 1to 1-1fg 1-1ft,0,mia,0,1,2018-11-09,False,7.08,102,110,3.75
16546,1,0,0,0,2,1,phi,"Biyombo, Bismack",1,C,1,3000,1pt 1rb 1as 1to 1-2ft,0,cha,0,1,2018-11-09,True,4.07,132,133,3.25
16547,0,0,2,0,0,0,atl,"Leuer, Jon",0,PF/C,0,3300,0pt 0-2fg,0,det,0,0,2018-11-09,True,3.15,124,109,0.0
16548,0,0,1,0,0,0,was,"Martin, Jarell",0,PF/C,0,3000,0pt 1to 0-1fg,0,orl,0,1,2018-11-09,False,5.0,117,108,-0.5
16549,6,1,24,12,6,4,phi,"Conley, Mike",32,PG,4,6700,32pt 4rb 6as 2st 1bl 1to 4trey 12-24fg 4-6ft,2,mem,4,1,2018-11-10,False,42.07,112,106,53.5
16550,9,1,20,9,9,7,mia,"Wall, John",28,PG,2,8800,28pt 2rb 9as 1st 1bl 2to 3trey 9-20fg 7-9ft,1,was,3,2,2018-11-10,True,40.95,116,110,48.5
16551,9,1,16,7,4,2,pho,"Holiday, Jrue",19,PG/SG,6,8500,19pt 6rb 9as 3st 1bl 6to 3trey 7-16fg 2-4ft,3,nor,3,6,2018-11-10,False,36.22,119,99,46.5
16552,5,0,22,9,5,5,cle,"LaVine, Zach",24,PG/SG,8,8100,24pt 8rb 5as 2st 1to 1trey 9-22fg 5-5ft,2,chi,1,1,2018-11-10,False,39.28,99,98,45.5
16553,3,2,27,7,13,10,sas,"Harden, James",25,PG/SG,6,9600,25pt 6rb 3as 2st 2bl 2to 1trey 7-27fg 10-13ft,2,hou,1,2,2018-11-10,True,38.52,89,96,44.5
16554,5,1,15,9,0,0,mem,"Simmons, Ben",18,PG/SF,14,9100,18pt 14rb 5as 1bl 6to 9-15fg,0,phi,0,6,2018-11-10,True,38.45,106,112,43.5
16555,8,0,15,9,4,3,okc,"Doncic, Luka",22,PG,6,7300,22pt 6rb 8as 1st 4to 1trey 9-15fg 3-4ft,1,dal,1,4,2018-11-10,False,31.37,111,96,42.0
16556,5,0,16,11,2,2,bkn,"Cook, Quinn",27,PG,3,4200,27pt 3rb 5as 1st 3trey 11-16fg 2-2ft,1,gsw,3,0,2018-11-10,False,29.62,116,100,41.75
16557,2,1,17,8,2,2,lal,"Fox, De'Aaron",21,PG,7,7100,21pt 7rb 2as 2st 1bl 4to 3trey 8-17fg 2-2ft,2,sac,3,4,2018-11-10,False,38.9,86,101,38.25
16558,4,3,13,5,4,4,mil,"Gilgeous-Alexander, Shai",16,PG,6,3800,16pt 6rb 4as 1st 3bl 2to 2trey 5-13fg 4-4ft,1,lac,2,2,2018-11-10,False,39.85,128,126,37.5
16559,2,0,26,10,0,0,sas,"Gordon, Eric",23,PG/SG,4,5500,23pt 4rb 2as 2st 3trey 10-26fg,2,hou,3,0,2018-11-10,True,30.2,89,96,36.5
16560,10,0,15,5,1,1,mil,"Williams, Louis",12,PG/SG,5,5900,12pt 5rb 10as 1st 2to 1trey 5-15fg 1-1ft,1,lac,1,2,2018-11-10,False,32.93,128,126,36.25
16561,5,0,14,8,3,2,okc,"Barea, Jose",21,PG/SG,3,3800,21pt 3rb 5as 1st 2to 3trey 8-14fg 2-3ft,1,dal,3,2,2018-11-10,False,21.7,111,96,34.75
16562,8,0,9,4,6,5,hou,"White, Derrick",14,PG,4,4000,14pt 4rb 8as 2st 2to 1trey 4-9fg 5-6ft,2,sas,1,2,2018-11-10,False,29.72,96,89,34.5
16563,5,1,16,6,2,1,lac,"Bledsoe, Eric",15,PG/SG,5,6000,15pt 5rb 5as 2st 1bl 3to 2trey 6-16fg 1-2ft,2,mil,2,3,2018-11-10,True,34.33,126,128,34.25
16564,3,0,11,7,2,2,mil,"Beverley, Patrick",21,PG/SG,5,4200,21pt 5rb 3as 1to 5trey 7-11fg 2-2ft,0,lac,5,1,2018-11-10,False,30.4,128,126,33.75
16565,3,0,21,8,3,2,dal,"Schroder, Dennis",19,PG/SG,6,7000,19pt 6rb 3as 2st 4to 1trey 8-21fg 2-3ft,2,okc,1,4,2018-11-10,True,31.63,96,111,33.5
16566,7,1,8,7,2,2,mem,"McConnell, T.J.",16,PG/SG,3,3100,16pt 3rb 7as 1st 1bl 3to 7-8fg 2-2ft,1,phi,0,3,2018-11-10,True,34.4,106,112,32.75
16567,4,1,13,4,4,3,sas,"Paul, Chris",13,PG,4,7600,13pt 4rb 4as 3st 1bl 1to 2trey 4-13fg 3-4ft,3,hou,2,1,2018-11-10,True,40.2,89,96,32.5
16568,3,0,16,8,6,6,lac,"Brogdon, Malcolm",23,PG/SG,4,4800,23pt 4rb 3as 1to 1trey 8-16fg 6-6ft,0,mil,1,1,2018-11-10,True,37.2,126,128,32.5
16569,1,1,20,11,2,0,bkn,"Thompson, Klay",24,SG,1,6800,24pt 1rb 1as 2st 1bl 3to 2trey 11-20fg 0-2ft,2,gsw,2,3,2018-11-10,False,28.72,116,100,32.25
16570,3,0,12,7,5,4,mia,"Rivers, Austin",18,PG/SG,5,3200,18pt 5rb 3as 1st 1to 7-12fg 4-5ft,1,was,0,1,2018-11-10,True,27.97,116,110,30.25
16571,3,0,16,8,2,2,chi,"Sexton, Collin",20,PG,4,4900,20pt 4rb 3as 1to 2trey 8-16fg 2-2ft,0,cle,2,1,2018-11-10,True,34.33,98,99,30.0
16572,1,1,8,4,0,0,phi,"Anderson, Kyle",8,PG/SF,13,4200,8pt 13rb 1as 1st 1bl 2to 4-8fg,1,mem,0,2,2018-11-10,False,32.93,112,106,28.75
16573,4,0,16,6,2,1,chi,"Clarkson, Jordan",15,PG/SG,5,5100,15pt 5rb 4as 1to 2trey 6-16fg 1-2ft,0,cle,2,1,2018-11-10,True,24.98,98,99,27.75
16574,5,0,16,5,1,1,gsw,"Russell, D'Angelo",12,PG/SG,3,5800,12pt 3rb 5as 2st 1trey 5-16fg 1-1ft,2,bkn,1,0,2018-11-10,True,22.48,100,116,27.75
16575,3,1,6,4,2,2,nyk,"Wright, Delon",12,PG/SG,5,3100,12pt 5rb 3as 1st 1bl 1to 2trey 4-6fg 2-2ft,1,tor,2,1,2018-11-10,False,24.3,128,112,27.25
16576,7,0,12,4,2,2,nor,"Booker, Devin",12,PG/SG,1,8300,12pt 1rb 7as 2st 4to 2trey 4-12fg 2-2ft,2,pho,2,4,2018-11-10,True,34.53,99,119,26.75
16577,1,1,10,6,6,4,mia,"Beal, Bradley",18,SG,3,7500,18pt 3rb 1as 1st 1bl 3to 2trey 6-10fg 4-6ft,1,was,2,3,2018-11-10,True,27.83,116,110,26.75
16578,5,1,8,4,0,0,okc,"Smith Jr., Dennis",10,PG,3,5600,10pt 3rb 5as 2st 1bl 3to 2trey 4-8fg,2,dal,2,3,2018-11-10,False,26.3,111,96,26.75
16579,6,0,9,5,4,4,gsw,"Dinwiddie, Spencer",14,PG/SG,2,4700,14pt 2rb 6as 1st 2to 5-9fg 4-4ft,1,bkn,0,2,2018-11-10,True,21.98,100,116,26.5
16580,2,0,9,4,0,0,sac,"Hart, Josh",11,SG,5,4300,11pt 5rb 2as 2st 3trey 4-9fg,2,lal,3,0,2018-11-10,True,17.8,101,86,25.75
16581,2,0,17,5,2,2,sac,"Ingram, Brandon",12,PG/SF,8,6000,12pt 8rb 2as 5-17fg 2-2ft,0,lal,0,0,2018-11-10,True,30.35,101,86,25.0
16582,7,0,9,2,4,1,sac,"Rondo, Rajon",6,PG,4,5100,6pt 4rb 7as 2st 2to 1trey 2-9fg 1-4ft,2,lal,1,2,2018-11-10,True,28.4,101,86,25.0
16583,8,0,6,3,3,3,nyk,"Lowry, Kyle",10,PG,2,8600,10pt 2rb 8as 1trey 3-6fg 3-3ft,0,tor,1,0,2018-11-10,False,26.6,128,112,25.0
16584,2,0,8,4,2,1,mem,"Korkmaz, Furkan",12,SG,4,3000,12pt 4rb 2as 2st 2to 3trey 4-8fg 1-2ft,2,phi,3,2,2018-11-10,True,22.88,106,112,24.5
16585,2,0,8,6,1,0,cle,"Arcidiacono, Ryan",15,PG,4,3300,15pt 4rb 2as 1to 3trey 6-8fg 0-1ft,0,chi,3,1,2018-11-10,False,29.95,99,98,24.0
16586,1,2,9,7,1,0,mem,"Fultz, Markelle",14,PG/SG,2,4400,14pt 2rb 1as 1st 2bl 1to 7-9fg 0-1ft,1,phi,0,1,2018-11-10,True,24.75,106,112,23.5
16587,2,1,12,5,0,0,was,"Johnson, Tyler",12,PG/SG,5,4300,12pt 5rb 2as 1bl 3to 2trey 5-12fg,0,mia,2,3,2018-11-10,False,33.63,110,116,22.75
16588,2,1,11,6,0,0,tor,"Mudiay, Emmanuel",12,PG,2,4000,12pt 2rb 2as 2st 1bl 2to 6-11fg,2,nyk,0,2,2018-11-10,True,22.95,112,128,22.5
16589,1,0,11,6,0,0,phi,"Mack, Shelvin",12,PG,4,4100,12pt 4rb 1as 2st 2to 6-11fg,2,mem,0,2,2018-11-10,False,32.75,112,106,21.5
16590,0,0,11,5,1,0,hou,"Forbes, Bryn",13,PG/SG,5,4200,13pt 5rb 1to 3trey 5-11fg 0-1ft,0,sas,3,1,2018-11-10,False,29.73,96,89,20.25
16591,1,0,15,5,0,0,tor,"Dotson, Damyean",11,SG,4,4700,11pt 4rb 1as 1st 1trey 5-15fg,1,nyk,1,0,2018-11-10,True,23.25,112,128,20.0
16592,4,0,8,2,0,0,tor,"Ntilikina, Frank",5,PG,1,4100,5pt 1rb 4as 4st 2to 1trey 2-8fg,4,nyk,1,2,2018-11-10,True,24.58,112,128,19.75
16593,2,0,3,3,0,0,sac,"Stephenson, Lance",8,PG/SG,5,3500,8pt 5rb 2as 1st 2to 2trey 3-3fg,1,lal,2,2,2018-11-10,True,13.78,101,86,19.25
16594,6,0,7,2,0,0,nor,"Canaan, Isaiah",5,PG,3,4400,5pt 3rb 6as 1st 2to 1trey 2-7fg,1,pho,1,2,2018-11-10,True,26.13,99,119,19.25
16595,3,0,5,3,1,0,cle,"Harrison, Shaquille",6,PG,3,3000,6pt 3rb 3as 3st 2to 3-5fg 0-1ft,3,chi,0,2,2018-11-10,False,18.05,99,98,19.25
16596,1,0,7,4,9,6,gsw,"Napier, Shabazz",14,PG/SG,1,3100,14pt 1rb 1as 1st 4-7fg 6-9ft,1,bkn,0,0,2018-11-10,True,19.78,100,116,18.75
16597,5,0,13,2,0,0,mem,"Shamet, Landry",5,PG,2,3400,5pt 2rb 5as 2st 2to 1trey 2-13fg,2,phi,1,2,2018-11-10,True,42.5,106,112,18.5
16598,3,1,6,2,3,3,tor,"Trier, Allonzo",7,PG,1,4500,7pt 1rb 3as 2st 1bl 1to 2-6fg 3-3ft,2,nyk,0,1,2018-11-10,True,17.9,112,128,18.25
16599,4,0,7,3,0,0,nyk,"VanVleet, Fred",7,PG/SG,4,4300,7pt 4rb 4as 1to 1trey 3-7fg,0,tor,1,1,2018-11-10,False,22.07,128,112,18.0
16600,2,1,4,2,0,0,hou,"Mills, Patty",5,PG/SG,6,4200,5pt 6rb 2as 1bl 1to 1trey 2-4fg,0,sas,1,1,2018-11-10,False,28.88,96,89,17.5
16601,0,1,6,2,4,4,nor,"Okobo, Elie",8,PG,2,3300,8pt 2rb 2st 1bl 2-6fg 4-4ft,2,pho,0,0,2018-11-10,True,10.85,99,119,16.5
16602,1,0,9,4,3,3,phi,"Brooks, MarShon",11,SG,4,3200,11pt 4rb 1as 2to 4-9fg 3-3ft,0,mem,0,2,2018-11-10,False,18.73,112,106,16.5
16603,3,0,4,3,0,0,okc,"Harris, Devin",6,PG/SG,3,3200,6pt 3rb 3as 1st 3-4fg,1,dal,0,0,2018-11-10,False,11.5,111,96,16.25
16604,2,0,12,4,0,0,cle,"Blakeney, Antonio",9,PG,3,3700,9pt 3rb 2as 1to 1trey 4-12fg,0,chi,1,1,2018-11-10,False,19.27,99,98,15.75
16605,4,0,10,2,0,0,sac,"Ball, Lonzo",4,PG,3,5000,4pt 3rb 4as 1st 2-10fg,1,lal,0,0,2018-11-10,True,19.6,101,86,15.75
16606,3,0,12,3,0,0,dal,"Felton, Raymond",7,PG/SG,2,3600,7pt 2rb 3as 1trey 3-12fg,0,okc,1,0,2018-11-10,True,16.02,96,111,14.5
16607,2,0,7,3,0,0,pho,"Clark, Ian",7,PG/SG,4,3400,7pt 4rb 2as 2to 1trey 3-7fg,0,nor,1,2,2018-11-10,False,15.37,119,99,14.5
16608,2,0,5,2,2,1,cle,"Hutchison, Chandler",6,SG,2,3400,6pt 2rb 2as 1trey 2-5fg 1-2ft,0,chi,1,0,2018-11-10,False,18.28,99,98,12.0
16609,3,0,4,1,0,0,chi,"Smith, J.R.",2,SG,3,4200,2pt 3rb 3as 1st 1to 1-4fg,1,cle,0,1,2018-11-10,True,22.78,98,99,11.75
16610,1,0,4,2,2,1,mil,"Wallace, Tyrone",5,PG/SG,1,3000,5pt 1rb 1as 2-4fg 1-2ft,0,lac,0,0,2018-11-10,False,12.7,128,126,7.75
16611,3,0,7,0,0,0,was,"Dragic, Goran",0,PG,2,6500,0pt 2rb 3as 1st 3to 0-7fg,1,mia,0,3,2018-11-10,False,21.28,110,116,7.5
16612,1,0,3,2,2,2,lal,"Mason III, Frank",6,PG,0,3600,6pt 1as 1to 2-3fg 2-2ft,0,sac,0,1,2018-11-10,False,16.07,86,101,7.0
16613,0,0,2,1,0,0,bkn,"Lee, Damion",3,SG,1,3000,3pt 1rb 1st 1trey 1-2fg,1,gsw,1,0,2018-11-10,False,5.1,116,100,6.75
16614,0,0,4,1,0,0,phi,"Brooks, Dillon",2,SG,4,3500,2pt 4rb 1to 1-4fg,0,mem,0,1,2018-11-10,False,8.0,112,106,6.5
16615,0,0,7,2,0,0,lac,"DiVincenzo, Donte",4,SG,2,3400,4pt 2rb 1to 2-7fg,0,mil,0,1,2018-11-10,True,15.07,126,128,6.0
16616,3,0,1,0,0,0,pho,"Frazier, Tim",0,PG/SG,1,3300,0pt 1rb 3as 1to 0-1fg,0,nor,0,1,2018-11-10,False,11.68,119,99,5.25
16617,1,0,3,1,0,0,nor,"Crawford, Jamal",2,PG/SG,1,3100,2pt 1rb 1as 1to 1-3fg,0,pho,0,1,2018-11-10,True,12.82,99,119,4.25
16618,1,0,3,0,0,0,dal,"Diallo, Hamidou",0,SG,2,3100,0pt 2rb 1as 0-3fg,0,okc,0,0,2018-11-10,True,7.15,96,111,4.0
16619,0,0,3,1,0,0,phi,"Selden, Wayne",3,SG,0,3100,3pt 1trey 1-3fg,0,mem,1,0,2018-11-10,False,17.07,112,106,3.5
16620,0,0,1,1,0,0,pho,"Jackson, Frank",3,PG,0,3100,3pt 1to 1trey 1-1fg,0,nor,1,1,2018-11-10,False,1.12,119,99,3.0
16621,1,0,0,0,0,0,okc,"Brunson, Jalen",0,PG,0,3100,0pt 1as 1st 1to,1,dal,0,1,2018-11-10,False,1.13,111,96,3.0
16622,0,0,1,1,0,0,nyk,"Brown, Lorenzo",2,PG,1,3000,2pt 1rb 1to 1-1fg,0,tor,0,1,2018-11-10,False,2.05,128,112,2.75
16623,0,0,2,1,0,0,lal,"Williams, Troy",2,SG,1,3400,2pt 1rb 2to 1-2fg,0,sac,0,2,2018-11-10,False,8.15,86,101,2.25
16624,0,0,4,0,0,0,chi,"Harrison, Andrew",0,PG,3,3000,0pt 3rb 3to 0-4fg,0,cle,0,3,2018-11-10,True,13.67,98,99,2.25
16625,0,0,1,0,0,0,mia,"Satoransky, Tomas",0,PG/SG,1,3000,0pt 1rb 0-1fg,0,was,0,0,2018-11-10,True,6.15,116,110,1.25
16626,1,0,2,0,0,0,bkn,"Evans III, Jacob",0,SG,0,3000,0pt 1as 1to 0-2fg,0,gsw,0,1,2018-11-10,False,4.02,116,100,1.0
16627,0,0,1,0,0,0,mil,"Thornwell, Sindarius",0,SG,1,3000,0pt 1rb 1to 0-1fg,0,lac,0,1,2018-11-10,False,3.13,128,126,0.75
16628,0,0,1,0,0,0,dal,"Luwawu, Timothe",0,SG,0,3000,0pt 0-1fg,0,okc,0,0,2018-11-10,True,1.13,96,111,0.0
16629,0,0,0,0,2,0,sac,"Mykhailiuk, Sviatoslav",0,SG,0,3000,0pt 0-2ft,0,lal,0,0,2018-11-10,True,1.15,101,86,0.0
16630,4,2,19,11,11,5,lac,"Antetokounmpo, Giannis",27,SF/PF,18,11200,27pt 18rb 4as 5st 2bl 6to 11-19fg 5-11ft,5,mil,0,6,2018-11-10,True,41.12,126,128,68.0
16631,11,1,15,9,9,9,bkn,"Durant, Kevin",28,SF/PF,5,10700,28pt 5rb 11as 2st 1bl 2to 1trey 9-15fg 9-9ft,2,gsw,1,2,2018-11-10,False,30.42,116,100,57.75
16632,6,0,21,8,2,1,dal,"George, Paul",20,SF/PF,13,9200,20pt 13rb 6as 2st 5to 3trey 8-21fg 1-2ft,2,okc,3,5,2018-11-10,True,38.27,96,111,49.75
16633,1,3,16,7,7,7,nor,"Warren, T.J.",25,SF/PF,5,5100,25pt 5rb 1as 1st 3bl 1to 4trey 7-16fg 7-7ft,1,pho,4,1,2018-11-10,True,36.7,99,119,42.25
16634,1,1,16,8,2,2,mil,"Harris, Tobias",20,SF/PF,11,7200,20pt 11rb 1as 2st 1bl 4to 2trey 8-16fg 2-2ft,2,lac,2,4,2018-11-10,False,37.38,128,126,41.75
16635,2,0,18,10,3,2,sac,"James, LeBron",25,SF/PF,7,10900,25pt 7rb 2as 1st 3to 3trey 10-18fg 2-3ft,1,lal,3,3,2018-11-10,True,31.28,101,86,38.75
16636,5,0,14,8,8,6,was,"Richardson, Josh",24,SG/SF,3,7400,24pt 3rb 5as 1st 2to 2trey 8-14fg 6-8ft,1,mia,2,2,2018-11-10,False,36.2,110,116,37.25
16637,2,0,17,11,5,3,tor,"Hardaway Jr., Tim",27,SG/SF,4,7100,27pt 4rb 2as 1st 2to 2trey 11-17fg 3-5ft,1,nyk,2,2,2018-11-10,True,31.55,112,128,37.0
16638,0,0,12,8,1,1,mia,"Green, Jeff",19,SF/PF,10,3800,19pt 10rb 1st 2to 2trey 8-12fg 1-1ft,1,was,2,2,2018-11-10,True,33.67,116,110,35.0
16639,2,0,12,9,2,2,gsw,"Harris, Joe",24,SG/SF,1,4300,24pt 1rb 2as 1st 2to 4trey 9-12fg 2-2ft,1,bkn,4,2,2018-11-10,True,20.87,100,116,31.25
16640,3,0,12,5,4,3,hou,"DeRozan, DeMar",13,SG/SF,11,9400,13pt 11rb 3as 4to 5-12fg 3-4ft,0,sas,0,4,2018-11-10,False,39.32,96,89,30.75
16641,2,0,7,6,9,8,nyk,"Siakam, Pascal",23,PF,3,5700,23pt 3rb 2as 2to 3trey 6-7fg 8-9ft,0,tor,3,2,2018-11-10,False,28.37,128,112,30.25
16642,2,0,14,8,5,3,was,"McGruder, Rodney",22,SG/SF,2,6000,22pt 2rb 2as 1st 2to 3trey 8-14fg 3-5ft,1,mia,3,2,2018-11-10,False,26.75,110,116,30.0
16643,3,0,15,4,5,4,mil,"Gallinari, Danilo",13,SF/PF,8,6100,13pt 8rb 3as 1to 1trey 4-15fg 4-5ft,0,lac,1,1,2018-11-10,False,40.8,128,126,27.5
16644,5,1,8,3,2,2,lac,"Connaughton, Pat",10,SG/SF,5,3200,10pt 5rb 5as 1bl 2trey 3-8fg 2-2ft,0,mil,2,0,2018-11-10,True,25.88,126,128,26.75
16645,2,0,15,7,4,4,chi,"Hood, Rodney",20,SG/SF,2,5200,20pt 2rb 2as 2trey 7-15fg 4-4ft,0,cle,2,0,2018-11-10,True,28.78,98,99,26.5
16646,3,0,7,2,10,8,nyk,"Leonard, Kawhi",12,SG/SF,7,8800,12pt 7rb 3as 1st 3to 2-7fg 8-10ft,1,tor,0,3,2018-11-10,False,23.25,128,112,25.75
16647,5,0,13,6,0,0,lac,"Middleton, Khris",14,SG/SF,3,7000,14pt 3rb 5as 1st 5to 2trey 6-13fg,1,mil,2,5,2018-11-10,True,28.55,126,128,25.75
16648,2,0,12,4,4,4,was,"Ellington, Wayne",16,SG/SF,4,4000,16pt 4rb 2as 1st 5to 4trey 4-12fg 4-4ft,1,mia,4,5,2018-11-10,False,30.18,110,116,25.5
16649,1,2,8,3,0,0,cle,"Holiday, Justin",7,SG/SF,7,5100,7pt 7rb 1as 2st 2bl 1to 1trey 3-8fg,2,chi,1,1,2018-11-10,False,37.15,99,98,25.25
16650,2,1,10,7,3,2,pho,"Moore, E'Twaun",17,SG/SF,2,4600,17pt 2rb 2as 1bl 1trey 7-10fg 2-3ft,0,nor,1,0,2018-11-10,False,27.23,119,99,25.0
16651,3,1,13,5,4,3,cle,"Parker, Jabari",13,SF/PF,5,5900,13pt 5rb 3as 1bl 2to 5-13fg 3-4ft,0,chi,0,2,2018-11-10,False,30.23,99,98,24.75
16652,0,0,14,7,0,0,phi,"Temple, Garrett",17,SG/SF,2,4000,17pt 2rb 2st 1to 3trey 7-14fg,2,mem,3,1,2018-11-10,False,36.63,112,106,24.5
16653,2,1,6,4,5,4,dal,"Grant, Jerami",13,SF/PF,2,5100,13pt 2rb 2as 2st 1bl 1to 1trey 4-6fg 4-5ft,2,okc,1,1,2018-11-10,True,29.27,96,111,24.5
16654,3,3,7,3,0,0,okc,"Kleber, Maxi",8,PF,4,3200,8pt 4rb 3as 3bl 2trey 3-7fg,0,dal,2,0,2018-11-10,False,26.03,111,96,24.5
16655,2,1,4,2,2,1,bkn,"Bell, Jordan",5,PF,8,4000,5pt 8rb 2as 2st 1bl 2-4fg 1-2ft,2,gsw,0,0,2018-11-10,False,26.98,116,100,24.0
16656,3,0,13,5,0,0,sac,"Kuzma, Kyle",11,SF/PF,3,6000,11pt 3rb 3as 2st 1to 1trey 5-13fg,2,lal,1,1,2018-11-10,True,31.47,101,86,23.25
16657,1,0,7,4,2,1,okc,"Finney-Smith, Dorian",11,SF,6,3800,11pt 6rb 1as 1st 2trey 4-7fg 1-2ft,1,dal,2,0,2018-11-10,False,25.17,111,96,23.0
16658,1,1,4,2,4,3,pho,"Diallo, Cheick",7,PF,10,3500,7pt 10rb 1as 1bl 1to 2-4fg 3-4ft,0,nor,0,1,2018-11-10,False,17.63,119,99,22.5
16659,1,0,12,8,1,1,mem,"Redick, J.J.",20,SG/SF,0,5200,20pt 1as 2to 3trey 8-12fg 1-1ft,0,phi,3,2,2018-11-10,True,34.47,106,112,22.0
16660,1,1,7,3,0,0,mil,"Scott, Mike",9,SF/PF,4,3200,9pt 4rb 1as 1st 1bl 1to 3trey 3-7fg,1,lac,3,1,2018-11-10,False,15.63,128,126,20.5
16661,0,1,10,7,2,1,nyk,"Anunoby, OG",16,SF,2,3400,16pt 2rb 1bl 1to 1trey 7-10fg 1-2ft,0,tor,1,1,2018-11-10,False,24.75,128,112,20.5
16662,2,0,17,3,5,5,lal,"Hield, Buddy",12,SG/SF,4,6900,12pt 4rb 2as 2to 1trey 3-17fg 5-5ft,0,sac,1,2,2018-11-10,False,25.95,86,101,19.5
16663,0,2,12,5,6,3,lal,"Bagley, Marvin",13,PF,3,4600,13pt 3rb 2bl 3to 5-12fg 3-6ft,0,sac,0,3,2018-11-10,False,21.87,86,101,19.25
16664,1,0,8,6,1,1,tor,"Hezonja, Mario",13,SF/PF,5,3700,13pt 5rb 1as 3to 6-8fg 1-1ft,0,nyk,0,3,2018-11-10,True,21.55,112,128,19.25
16665,1,1,11,4,2,2,tor,"Knox, Kevin",12,SF,2,3600,12pt 2rb 1as 1bl 2trey 4-11fg 2-2ft,0,nyk,2,0,2018-11-10,True,24.23,112,128,19.0
16666,6,0,12,4,0,0,was,"Winslow, Justise",8,SF/PF,2,5800,8pt 2rb 6as 1to 4-12fg,0,mia,0,1,2018-11-10,False,32.0,110,116,19.0
16667,0,1,11,4,0,0,nor,"Jackson, Josh",9,SF,5,3400,9pt 5rb 1st 1bl 2to 1trey 4-11fg,1,pho,1,2,2018-11-10,True,19.0,99,119,18.75
16668,0,1,7,2,5,4,nor,"Ariza, Trevor",9,SF/PF,4,5200,9pt 4rb 1st 1bl 1trey 2-7fg 4-5ft,1,pho,1,0,2018-11-10,True,33.3,99,119,18.5
16669,0,0,7,3,0,0,nyk,"Green, Danny",9,SG/SF,3,4300,9pt 3rb 3st 4to 3trey 3-7fg,3,tor,3,4,2018-11-10,False,21.12,128,112,18.25
16670,4,0,7,3,2,0,okc,"Matthews, Wes",9,SG/SF,0,5100,9pt 4as 1st 2to 3trey 3-7fg 0-2ft,1,dal,3,2,2018-11-10,False,31.07,111,96,17.5
16671,2,1,8,2,2,1,nyk,"Miles, C.J.",6,SG/SF,1,3400,6pt 1rb 2as 2st 1bl 1to 1trey 2-8fg 1-2ft,2,tor,1,1,2018-11-10,False,18.33,128,112,16.25
